0.33
0.31
0.68
0.28
0.27
0.32
0.61
0.9
0.55
0.74
0.9
0.71
0.42
0.79
0.69
0.68
0.57
0.9
0.9
0.79
0.72
0.88
0.33
0.79
0.88
0.7
0.47
0.8
0.59
0.35
0.89
0.29
0.25
0.43
0.42
0.31
0.85
0.76
0.38
0.34
0.37
0.4
0.8
0.73
0.9
0.27
0.31
0.9
0.2
0.61
0.37
0.9
0.39
0.36
0.27
0.28
0.65
0.31
0.49
0.22
0.28
0.6
0.35
0.48
0.24
0.26
0.32
0.31
0.26
0.82
0.48
0.32
0.24
0.17
0.64
0.34
0.46
0.67
0.56
0.53
0.44
0.32
0.29
0.31
0.15
0.36
0.36
0.15
0.59
0.36
0.26
0.26
0.27
0.21
0.35
0.48
0.22
0.24
0.27
0.35
0.43
0.25
0.49
0.66
0.22
0.3
0.27
0.18
0.24
0.4
0.38
0.48
0.21
0.36
0.2
0.33
0.34
0.36
0.31
0.2
0.2
0.52
0.33
0.39
0.16
0.23
0.31
0.26
0.29
0.36
0.21
0.25
0.37
0.38
0.2
0.21
0.15
0.3
0.41
0.37
0.45
0.57
0.39
0.51
0.32
0.33
0.34
0.23
0.4
0.51
0.61
0.2
0.38
0.58
0.41
0.35
0.31
0.39
0.44
0.31
0.17
0.27
0.46
0.29
0.21
0.3
0.21
0.59
0.48
0.4
0.44
0.29
0.55
0.48
0.46
0.23
0.36
0.27
0.25
0.38
0.41
0.5
0.35
0.31
0.37
0.31
0.2
0.21
0.31
0.25
0.33
0.34
0.22
0.28
0.31
0.28
0.29
0.23
0.38
0.26
0.25
0.23
0.8
0.32
0.24
0.28
0.21
0.56
0.28
0.78
0.44
0.29
0.27
0.22
0.48
0.42
0.28
0.57
0.65
0.3
0.29
0.46
0.83
0.5
0.25
0.54
0.74
0.84
0.58
0.61
0.41
0.64
0.29
0.31
0.32
0.24
0.37
0.34
0.42
0.49
0.32
0.54
0.21
0.53
0.22
0.27
0.34
0.37
0.4
0.28
0.31
0.63
0.29
0.52
0.22
0.33
0.73
0.35
0.37
0.22
0.26
0.49
0.29
0.35
0.2
0.3
0.32
0.39
0.42
0.31
0.51
0.21
0.48
0.37
0.21
0.25
0.44
0.58
0.44
0.66
0.53
0.6
0.9
0.43
0.7
0.42
0.46
0.49
0.69
0.65
0.43
0.89
0.56
0.39
0.86
0.45
0.51
0.5
0.38
0.56
0.58
0.37
0.88
0.51
0.23
0.42
0.49
0.45
0.35
0.43
0.38
0.62
0.63
0.65
0.42
0.58
0.47
0.22
0.32
0.31
0.35
0.25
0.27
0.3
0.22
0.26
0.65
0.31
0.24
0.31
0.26
0.2
0.27
0.23
0.57
0.67
0.55
0.37
0.57
0.46
0.61
0.67
0.74
0.53
0.78
0.38
0.84
0.66
0.64
0.65
0.56
0.66
0.57
0.5
0.59
0.45
0.64
0.75
0.69
0.68
0.78
0.83
0.79
0.76
0.7
0.61
0.74
0.7
0.23
0.3
0.61
0.15
0.26
0.73
0.54
0.53
0.6
0.2
0.58
0.7
0.5
0.43
0.58
0.61
0.44
0.48
0.3
0.3
0.22
0.9
0.53
0.36
0.24
0.65
0.61
0.69
0.44
0.67
0.3
0.49
0.33
0.41
0.86
0.79
0.41
0.54
0.34
0.36
0.42
0.38
0.65
0.46
0.53
0.54
0.58
0.53
0.44
0.62
0.34
0.39
0.32
0.46
0.76
0.19
0.8
0.48
0.39
0.66
0.43
0.39
0.67
0.59
0.46
0.6
0.9
0.62
0.71
0.81
0.66
0.3
0.66
0.77
0.31
0.75
0.66
0.67
0.57
0.27
0.26
0.57
0.38
0.31
0.35
0.38
0.32
0.61
0.63
0.31
0.9
0.26
0.57
0.43
0.52
0.37
0.75
0.67
0.6
0.46
0.44
0.53
0.61
0.59
0.45
0.71
0.35
0.58
0.7
0.56
0.28
0.46
0.56
0.43
0.55
0.54
0.66
0.73
0.5
0.6
0.54
0.6
0.37
0.49
0.53
0.61
0.43
0.36
0.49
0.29
0.37
0.35
0.48
0.61
0.66
0.59
0.44
0.47
0.57
0.56
0.55
0.71
0.66
0.37
0.43
0.37
0.64
0.37
0.5
0.6
0.48
0.52
0.44
0.63
0.33
0.55
0.6
0.66
0.9
